,id,bot,tweet_var
2521,1089293960,0,0.0
1628,260636096,0,0.0
2042,450891761,0,0.0
113,12922462,0,0.0
1635,262328083,0,0.0
2577,6082972,0,0.0
549,2187570536,0,0.0
219,14851579,0,0.0
2166,500246041,0,0.0
144,492728332,0,0.0
3027,1017001452,0,0.0
954,25184645,0,0.0
2299,603836322,0,0.0
720,209439268,0,0.0
2836,257111136,0,0.0
609,198571569,0,0.0
1406,130766020,0,0.0
684,2237387860,0,0.0
1408,132104173,0,0.0
888,595584728,0,0.0
374,1956659528,0,0.0
675,20467948,0,0.0
1883,401423776,0,0.0
2120,482162835,0,0.0
1113,15016610,0,0.0
1745,337321477,0,0.0
335,528800946,0,0.0
2365,792462121,0,0.0
1796,368579486,0,0.0
1536,204299339,0,0.0
958,25258953,0,0.0
1101,9564632,0,0.0
997,233444535,0,0.0
1567,223533298,0,0.0
1692,302114763,0,0.0
871,2290175136,0,0.0
23,5445622,0,0.0
2190,517625408,0,0.0
622,2214453095,0,0.0
2798,195763762,0,0.0
652,20197815,0,0.0
1358,104775098,0,0.0
2135,488706826,0,0.0
42,1670962238,0,0.0
1438,145748083,0,0.0
642,200645756,0,0.0
1582,233245609,0,0.0
1860,394726610,0,0.0
2285,594651076,0,0.0
2966,538395588,0,0.0
2560,1213937306,0,0.0
3005,919599445,0,0.0
1424,137390297,0,0.0
2906,406150965,0,0.0
2648,31379656,0,0.0
2926,433988089,0,0.0
1060,617872589,0,0.0
833,587271182,0,0.0
228,164983683,0,0.0
1877,398442529,0,0.0
2787,180912768,0,0.0
2499,1042842432,0,0.0
2786,180573776,0,0.0
1747,339058002,0,0.0
2790,184048837,0,0.0
421,181191283,0,0.0
2139,491690867,0,0.0
86,152774141,0,0.0
1810,377304816,0,0.0
2650,33679344,0,0.0
527,18441380,0,0.0
793,215777333,0,0.0
2065,459680754,0,0.0
1232,54867711,0,0.0
1479,171422343,0,0.0
293,169492360,0,0.0
2241,557215750,0,0.0
154,158038746,0,0.0
2213,541037205,0,0.0
1946,418247241,0,0.0
162,158821864,0,0.0
114,489714722,0,0.0
617,560990422,0,0.0
1625,259773527,0,0.0
1132,21102000,0,0.0
371,175553932,0,0.0
2777,157604170,0,0.0
1433,142238323,0,0.0
1367,107990833,0,0.0
1139,22985259,0,0.0
1719,322587980,0,0.0
1173,37539436,0,0.0
101,153690249,0,0.0
1480,173006814,0,0.0
889,224276630,0,0.0
2209,535140940,0,0.0
576,2198399148,0,0.0
719,208913421,0,0.0
2932,443896569,0,0.0
689,568388087,0,0.0
2056,455340385,0,0.0
1624,259680844,0,0.0
479,186240101,0,0.0
1715,321266890,0,0.0
2832,252679829,0,0.0
1881,400546232,0,0.0
273,15279707,0,0.0
43,482865517,0,0.0
104,11690822,0,0.0
739,574276150,0,0.0
998,26135125,0,0.0
1141,23847948,0,0.0
1563,221173559,0,0.0
2381,829400054,0,0.0
1526,198418075,0,0.0
1764,350244854,0,0.0
2885,372786191,0,0.0
1069,2354237761,0,0.0
1228,53621838,0,0.0
301,169880327,0,0.0
688,206570295,0,0.0
266,1897930380,0,0.0
2582,7246122,0,0.0
552,2191484615,0,0.0
1062,2352634238,0,0.0
2656,39588706,0,0.0
2185,516038414,0,0.0
2613,17498356,0,0.0
1648,274536794,0,0.0
553,192370109,0,0.0
772,2265546086,0,0.0
264,1897403821,0,0.0
1354,104235671,0,0.0
1308,83338869,0,0.0
2016,438484498,0,0.0
1215,50619779,0,0.0
893,225241810,0,0.0
443,183511605,0,0.0
603,2210140580,0,0.0
2484,1015888195,0,0.0
1693,305187907,0,0.0
1934,416351352,0,0.0
1420,135525784,0,0.0
1955,419672622,0,0.0
398,536684415,0,0.0
458,185165914,0,0.0
1078,27746415,0,0.0
931,601401812,0,0.0
2849,282523842,0,0.0
1042,2347555622,0,0.0
131,14196068,0,0.0
1271,71582266,0,0.0
1886,402955893,0,0.0
2082,468198674,0,0.0
934,24801407,0,0.0
2191,517883021,0,0.0
275,169194549,0,0.0
152,14300066,0,0.0
389,16957615,0,0.0
1423,136692380,0,0.0
2228,548727018,0,0.0
1467,164074870,0,0.0
1276,72967193,0,0.0
2229,549083012,0,0.0
2704,82062642,0,0.0
2162,498814013,0,0.0
686,2237494153,0,0.0
1172,36727238,0,0.0
1925,413917055,0,0.0
1677,295168932,0,0.0
2882,363161920,0,0.0
2440,947255689,0,0.0
66,1682290266,0,0.0
2757,131202911,0,0.0
1030,26970502,0,0.0
1836,388348486,0,0.0
1974,425840466,0,0.0
1701,310250028,0,0.0
2785,174354016,0,0.0
1512,193786482,0,0.0
850,2285966798,0,0.0
2997,834141984,0,0.0
1555,216522413,0,0.0
2902,400826236,0,0.0
990,232804792,0,0.0
1279,74147053,0,0.0
280,519445792,0,0.0
1436,144207876,0,0.0
229,1886647662,0,0.0
1100,9351052,0,0.0
1357,104770020,0,0.0
666,566109750,0,0.0
2480,1009413198,0,0.0
2659,44358439,0,0.0
1036,612924270,0,0.0
3001,893784643,0,0.0
258,15084319,0,0.0
2500,1044916752,0,0.0
1570,225323618,0,0.0
2879,353608206,0,0.0
693,568841497,0,0.0
679,205218909,0,0.0
828,2275376744,0,0.0
272,1901595415,0,0.0
270,517686267,0,0.0
1448,153094652,0,0.0
314,523343938,0,0.0
2173,503425054,0,0.0
2279,587569514,0,0.0
2874,343931635,0,0.0
626,2218308561,0,0.0
2418,914725128,0,0.0
2505,1059054242,0,0.0
1609,251313896,0,0.0
2791,184777483,0,0.0
620,198700618,0,0.0
1335,92225723,0,0.0
2321,628453024,0,0.0
1556,216790973,0,0.0
2534,1124327604,0,0.0
1384,115349856,0,0.0
1043,238665139,0,0.0
1186,42754744,0,0.0
2898,395890746,0,0.0
2789,183959464,0,0.0
503,188095917,0,0.0
3028,1018511592,0,0.0
2439,944979661,0,0.0
984,2324541288,0,0.0
1496,183559621,0,0.0
2611,17421795,0,0.0
1623,259428725,0,0.0
2703,80849401,0,0.0
2617,18874774,0,0.0
2487,1021876490,0,0.0
267,517639654,0,0.0
493,2166704005,0,0.0
199,503771485,0,0.0
1072,27623289,0,0.0
1834,387718926,0,0.0
917,2300612154,0,0.0
149,1730251326,0,0.0
713,571771309,0,0.0
1470,166094049,0,0.0
1207,49319803,0,0.0
1164,32204918,0,0.0
1534,202555952,0,0.0
616,198656514,0,0.0
1673,292565648,0,0.0
1611,252516822,0,0.0
1990,429808930,0,0.0
2295,601256893,0,0.0
2417,913455692,0,0.0
2349,734619301,0,0.0
2973,564751387,0,0.0
1463,163025432,0,0.0
1127,18671285,0,0.0
1718,322051701,0,0.0
1837,388842116,0,0.0
1503,189179659,0,0.0
1586,235303172,0,0.0
1938,417735070,0,0.0
1900,407024811,0,0.0
537,551752143,0,0.0
169,496673471,0,0.0
1951,418986680,0,0.0
2125,484179231,0,0.0
1600,245970658,0,0.0
2808,207490418,0,0.0
2493,1037103888,0,0.0
2602,15788159,0,0.0
2700,74861616,0,0.0
476,2159707566,0,0.0
2936,462251578,0,0.0
858,23388629,0,0.0
2525,1092912044,0,0.0
2429,930035833,0,0.0
166,1736045779,0,0.0
2153,496295496,0,0.0
2102,477006767,0,0.0
1266,71295474,0,0.0
2176,507498746,0,0.0
1105,11176152,0,0.0
170,1770131138,0,0.0
1703,310496499,0,0.0
2744,118197667,0,0.0
1880,400300086,0,0.0
2984,621508569,0,0.0
2472,993583230,0,0.0
1662,286790717,0,0.0
2623,20542869,0,0.0
1348,100996879,0,0.0
592,19254862,0,0.0
2593,14321616,0,0.0
2053,454318003,0,0.0
1248,59402800,0,0.0
1971,425263052,0,0.0
2858,297023247,0,0.0
2799,196179205,0,0.0
721,573221967,0,0.0
815,583127247,0,0.0
2934,452726181,0,0.0
332,172207449,0,0.0
2554,1193292998,0,0.0
2284,594583577,0,0.0
992,2325931652,0,0.0
776,2265815350,0,0.0
1197,45778279,0,0.0
1674,292577710,0,0.0
1777,361746019,0,0.0
1444,150983977,0,0.0
1199,46334699,0,0.0
2271,582954523,0,0.0
2987,724632068,0,0.0
1816,380015773,0,0.0
1599,245953131,0,0.0
2261,569879248,0,0.0
2624,20681942,0,0.0
177,497521332,0,0.0
1327,86741673,0,0.0
1163,32130104,0,0.0
2764,140527863,0,0.0
823,2273812328,0,0.0
2945,483227930,0,0.0
59,8548002,0,0.0
1776,361097511,0,0.0
1902,407689676,0,0.0
1882,400748069,0,0.0
250,167099444,0,0.0
2654,37204587,0,0.0
1806,375209946,0,0.0
2557,1205795042,0,0.0
2841,267989312,0,0.0
1129,18800245,0,0.0
1608,250851165,0,0.0
857,220934062,0,0.0
2698,70228722,0,0.0
1330,88528666,0,0.0
681,20640522,0,0.0
2105,477660093,0,0.0
1962,422807985,0,0.0
1812,377914761,0,0.0
880,594142749,0,0.0
1786,364805437,0,0.0
963,231257304,0,0.0
1116,15391421,0,0.0
2060,456823762,0,0.0
814,216764338,0,0.0
2028,441483457,0,0.0
1869,396898731,0,0.0
2707,84543942,0,0.0
1531,200482073,0,0.0
961,2318172799,0,0.0
391,177455411,0,0.0
1140,23748269,0,0.0
1601,246208736,0,0.0
2036,446987691,0,0.0
2077,465433625,0,0.0
225,508397359,0,0.0
487,17801629,0,0.0
2400,863369492,0,0.0
534,551611541,0,0.0
1045,614770385,0,0.0
2835,255499265,0,0.0
2159,498042431,0,0.0
1176,37922072,0,0.0
2677,50650272,0,0.0
1991,432377556,0,0.0
969,2320619815,0,0.0
1906,408087080,0,0.0
2961,515405009,0,0.0
710,21131225,0,0.0
402,1967103792,0,0.0
2475,1001875776,0,0.0
2247,560657748,0,0.0
439,183247631,0,0.0
1122,16927266,0,0.0
509,2172356485,0,0.0
2979,602758496,0,0.0
2220,546314660,0,0.0
1425,138322603,0,0.0
781,2266004940,0,0.0
907,2294241263,0,0.0
1451,154588620,0,0.0
424,1973718595,0,0.0
1309,83581269,0,0.0
1690,300838107,0,0.0
1074,27679500,0,0.0
674,205030249,0,0.0
2470,989639142,0,0.0
1549,212292079,0,0.0
2134,487969309,0,0.0
1685,298459779,0,0.0
2152,496144150,0,0.0
6,806975,0,0.0
223,14905688,0,0.0
2877,344955391,0,0.0
760,21622362,0,0.0
184,1853487314,0,0.0
348,16408909,0,0.0
2441,951290342,0,0.0
2694,68123840,0,0.0
473,544758247,0,0.0
962,25578056,0,0.0
236,14980820,0,0.0
2575,3909541,0,0.0
2793,185771893,0,0.0
975,25759948,0,0.0
1395,120720544,0,0.0
706,208664282,0,0.0
669,203408017,0,0.0
2449,961773920,0,0.0
255,15046379,0,0.0
54,7004532,0,0.0
2031,445345005,0,0.0
69,484688843,0,0.0
2737,111054613,0,0.0
340,16180264,0,0.0
1846,391526633,0,0.0
1244,56966762,0,0.0
1737,332389973,0,0.0
2049,453238264,0,0.0
2304,609496197,0,0.0
1398,124439362,0,0.0
985,25965427,0,0.0
2052,454200724,0,0.0
58,151969817,0,0.0
393,535959372,0,0.0
2330,632805096,0,0.0
884,595387862,0,0.0
215,505959713,0,0.0
1533,202244649,0,0.0
1557,217350735,0,0.0
2361,765311754,0,0.0
2642,26261259,0,0.0
322,170923442,0,0.0
85,10866252,0,0.0
1992,432624274,0,0.0
283,15324749,0,0.0
2197,524820621,0,0.0
2473,995452020,0,0.0
866,221475117,0,0.0
2424,922305175,0,0.0
326,15914878,0,0.0
148,493739792,0,0.0
2699,72863207,0,0.0
1321,85866409,0,0.0
983,232547074,0,0.0
1292,77528520,0,0.0
2127,485137549,0,0.0
407,537886787,0,0.0
1981,428117425,0,0.0
644,563875863,0,0.0
2442,951523590,0,0.0
2827,238505344,0,0.0
138,14247395,0,0.0
1310,83811813,0,0.0
2633,22710614,0,0.0
779,578716380,0,0.0
408,1967918335,0,0.0
428,1978360040,0,0.0
1770,354818247,0,0.0
2066,460985875,0,0.0
2019,439054192,0,0.0
1051,240167062,0,0.0
1311,84114885,0,0.0
287,520282672,0,0.0
727,2251504327,0,0.0
1365,107216254,0,0.0
1975,425908255,0,0.0
1432,141669233,0,0.0
1124,17852114,0,0.0
1518,196852073,0,0.0
1211,50571065,0,0.0
395,17050665,0,0.0
122,1716457568,0,0.0
276,1902706704,0,0.0
1855,394004577,0,0.0
584,2200425967,0,0.0
1505,190225727,0,0.0
253,167639858,0,0.0
1782,364111442,0,0.0
1544,210483287,0,0.0
1385,115955798,0,0.0
305,170166775,0,0.0
926,2307118248,0,0.0
24,481505805,0,0.0
1746,338284756,0,0.0
2009,436807160,0,0.0
1086,5682702,0,0.0
74,485265056,0,0.0
1016,2334997532,0,0.0
2513,1071137462,0,0.0
2039,450054622,0,0.0
472,17718315,0,0.0
2436,939438061,0,0.0
2991,780431689,0,0.0
1208,49341424,0,0.0
151,493747804,0,0.0
451,2152052819,0,0.0
384,1963501656,0,0.0
1179,38730407,0,0.0
2072,463889910,0,0.0
469,17671779,0,0.0
3,755746,0,0.0
1007,26203719,0,0.0
2062,459628045,0,0.0
2202,529563591,0,0.0
1516,195413637,0,0.0
1515,195322597,0,0.0
2696,68940614,0,0.0
2634,22752192,0,0.0
2199,526482947,0,0.0
2946,483838785,0,0.0
2607,16303802,0,0.0
260,517160489,0,0.0
173,497404180,0,0.0
351,531007524,0,0.0
1660,284657297,0,0.0
1379,113746083,0,0.0
778,22173597,0,0.0
243,14982885,0,0.0
2937,464014539,0,0.0
2406,875972814,0,0.0
2920,425878819,0,0.0
1011,611635572,0,0.0
932,227133540,0,0.0
2752,126611558,0,0.0
1027,26967415,0,0.0
106,1712224658,0,0.0
967,2320414572,0,0.0
227,14962822,0,0.0
1387,116538160,0,0.0
2455,974171288,0,0.0
1592,242301103,0,0.0
1539,207070244,0,0.0
2653,37186955,0,0.0
2323,630544784,0,0.0
1374,111354131,0,0.0
1460,161612145,0,0.0
1895,405574548,0,0.0
708,571579758,0,0.0
1149,27422705,0,0.0
697,208200663,0,0.0
1957,420995289,0,0.0
2138,490625409,0,0.0
1294,78719596,0,0.0
2702,78845364,0,0.0
2640,25046383,0,0.0
2878,353254693,0,0.0
1668,290723075,0,0.0
2823,233533428,0,0.0
2386,835763546,0,0.0
696,571300130,0,0.0
2178,509320296,0,0.0
1162,32025215,0,0.0
2905,405611085,0,0.0
